ID,Type,PieceMark,Section,Material,StartX,StartY,StartZ,EndX,EndY,EndZ,Leg_Start,Leg_End
00100193,beam,M193,L40x5,A36,-0.752824,-0.752824,24.7667,0.738981,-0.738981,25.5333,"{'ID': '00100181', 'Type': 'beam', 'PieceMark': 'M181', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': -0.725139, 'EndZ': 26.3}","{'ID': '00100182', 'Type': 'beam', 'PieceMark': 'M182', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': -0.725139, 'EndZ': 26.3}"
00100194,beam,M194,L40x5,A36,0.752824,-0.752824,24.7667,0.738981,0.738981,25.5333,"{'ID': '00100182', 'Type': 'beam', 'PieceMark': 'M182', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': -0.725139, 'EndZ': 26.3}","{'ID': '00100183', 'Type': 'beam', 'PieceMark': 'M183', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': 0.725139, 'EndZ': 26.3}"
00100195,beam,M195,L40x5,A36,0.752824,0.752824,24.7667,-0.738981,0.738981,25.5333,"{'ID': '00100183', 'Type': 'beam', 'PieceMark': 'M183', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': 0.725139, 'EndZ': 26.3}","{'ID': '00100184', 'Type': 'beam', 'PieceMark': 'M184', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': 0.725139, 'EndZ': 26.3}"
00100196,beam,M196,L40x5,A36,-0.752824,0.752824,24.7667,-0.738981,-0.738981,25.5333,"{'ID': '00100184', 'Type': 'beam', 'PieceMark': 'M184', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': 0.725139, 'EndZ': 26.3}","{'ID': '00100181', 'Type': 'beam', 'PieceMark': 'M181', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': -0.725139, 'EndZ': 26.3}"
00100197,beam,M197,L40x5,A36,0.738981,-0.738981,25.5333,-0.725139,-0.725139,26.3,"{'ID': '00100182', 'Type': 'beam', 'PieceMark': 'M182', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': -0.725139, 'EndZ': 26.3}","{'ID': '00100181', 'Type': 'beam', 'PieceMark': 'M181', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': -0.725139, 'EndZ': 26.3}"
00100198,beam,M198,L40x5,A36,0.738981,0.738981,25.5333,0.725139,-0.725139,26.3,"{'ID': '00100183', 'Type': 'beam', 'PieceMark': 'M183', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': 0.725139, 'EndZ': 26.3}","{'ID': '00100182', 'Type': 'beam', 'PieceMark': 'M182', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': -0.725139, 'EndZ': 26.3}"
00100199,beam,M199,L40x5,A36,-0.738981,0.738981,25.5333,0.725139,0.725139,26.3,"{'ID': '00100184', 'Type': 'beam', 'PieceMark': 'M184', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': 0.725139, 'EndZ': 26.3}","{'ID': '00100183', 'Type': 'beam', 'PieceMark': 'M183', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': 0.725139, 'EndZ': 26.3}"
00100200,beam,M200,L40x5,A36,-0.738981,-0.738981,25.5333,-0.725139,0.725139,26.3,"{'ID': '00100181', 'Type': 'beam', 'PieceMark': 'M181', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': -0.725139, 'EndZ': 26.3}","{'ID': '00100168', 'Type': 'beam', 'PieceMark': 'M168', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.725139, 'StartY': 0.725139, 'StartZ': 26.3, 'EndX': -0.692639, 'EndY': 0.692639, 'EndZ': 28.1}"
00100209,beam,M209,L45x5,A36,0.806389,-0.806389,21.8,-0.786528,-0.786528,22.9,"{'ID': '00100202', 'Type': 'beam', 'PieceMark': 'M202', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': -0.766667, 'EndZ': 24.0}","{'ID': '00100201', 'Type': 'beam', 'PieceMark': 'M201', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': -0.766667, 'EndZ': 24.0}"
00100210,beam,M210,L45x5,A36,0.806389,0.806389,21.8,0.786528,-0.786528,22.9,"{'ID': '00100203', 'Type': 'beam', 'PieceMark': 'M203', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': 0.766667, 'EndZ': 24.0}","{'ID': '00100202', 'Type': 'beam', 'PieceMark': 'M202', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': -0.766667, 'EndZ': 24.0}"
00100211,beam,M211,L45x5,A36,-0.806389,0.806389,21.8,0.786528,0.786528,22.9,"{'ID': '00100204', 'Type': 'beam', 'PieceMark': 'M204', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': 0.766667, 'EndZ': 24.0}","{'ID': '00100203', 'Type': 'beam', 'PieceMark': 'M203', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': 0.766667, 'EndZ': 24.0}"
00100212,beam,M212,L45x5,A36,-0.806389,-0.806389,21.8,-0.786528,0.786528,22.9,"{'ID': '00100201', 'Type': 'beam', 'PieceMark': 'M201', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': -0.766667, 'EndZ': 24.0}","{'ID': '00100204', 'Type': 'beam', 'PieceMark': 'M204', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': 0.766667, 'EndZ': 24.0}"
00100213,beam,M213,L45x5,A36,-0.786528,-0.786528,22.9,0.766667,-0.766667,24.0,"{'ID': '00100201', 'Type': 'beam', 'PieceMark': 'M201', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': -0.766667, 'EndZ': 24.0}","{'ID': '00100182', 'Type': 'beam', 'PieceMark': 'M182', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': -0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': -0.725139, 'EndZ': 26.3}"
00100214,beam,M214,L45x5,A36,0.786528,-0.786528,22.9,0.766667,0.766667,24.0,"{'ID': '00100202', 'Type': 'beam', 'PieceMark': 'M202', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': -0.766667, 'EndZ': 24.0}","{'ID': '00100183', 'Type': 'beam', 'PieceMark': 'M183', 'Section': 'L100x10', 'Material': 'A36', 'StartX': 0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': 0.725139, 'EndY': 0.725139, 'EndZ': 26.3}"
00100215,beam,M215,L45x5,A36,0.786528,0.786528,22.9,-0.766667,0.766667,24.0,"{'ID': '00100203', 'Type': 'beam', 'PieceMark': 'M203', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': 0.766667, 'EndZ': 24.0}","{'ID': '00100184', 'Type': 'beam', 'PieceMark': 'M184', 'Section': 'L100x10', 'Material': 'A36', 'StartX': -0.766667, 'StartY': 0.766667, 'StartZ': 24.0, 'EndX': -0.725139, 'EndY': 0.725139, 'EndZ': 26.3}"
00100216,beam,M216,L45x5,A36,-0.786528,0.786528,22.9,-0.766667,-0.766667,24.0,"{'ID': '00100204', 'Type': 'beam', 'PieceMark': 'M204', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': 0.766667, 'EndZ': 24.0}","{'ID': '00100201', 'Type': 'beam', 'PieceMark': 'M201', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': -0.766667, 'EndZ': 24.0}"
00100227,beam,M227,L45x5,A36,0.840694,-0.840694,19.9,-0.823542,-0.823542,20.85,"{'ID': '00100218', 'Type': 'beam', 'PieceMark': 'M218', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': -0.806389, 'EndZ': 21.8}","{'ID': '00100217', 'Type': 'beam', 'PieceMark': 'M217', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': -0.806389, 'EndZ': 21.8}"
00100228,beam,M228,L45x5,A36,0.840694,0.840694,19.9,0.823542,-0.823542,20.85,"{'ID': '00100219', 'Type': 'beam', 'PieceMark': 'M219', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': 0.806389, 'EndZ': 21.8}","{'ID': '00100218', 'Type': 'beam', 'PieceMark': 'M218', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': -0.806389, 'EndZ': 21.8}"
00100229,beam,M229,L45x5,A36,-0.840694,0.840694,19.9,0.823542,0.823542,20.85,"{'ID': '00100220', 'Type': 'beam', 'PieceMark': 'M220', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': 0.806389, 'EndZ': 21.8}","{'ID': '00100219', 'Type': 'beam', 'PieceMark': 'M219', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': 0.806389, 'EndZ': 21.8}"
00100230,beam,M230,L45x5,A36,-0.840694,-0.840694,19.9,-0.823542,0.823542,20.85,"{'ID': '00100217', 'Type': 'beam', 'PieceMark': 'M217', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': -0.806389, 'EndZ': 21.8}","{'ID': '00100220', 'Type': 'beam', 'PieceMark': 'M220', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': 0.806389, 'EndZ': 21.8}"
00100231,beam,M231,L45x5,A36,-0.823542,-0.823542,20.85,0.806389,-0.806389,21.8,"{'ID': '00100217', 'Type': 'beam', 'PieceMark': 'M217', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': -0.806389, 'EndZ': 21.8}","{'ID': '00100202', 'Type': 'beam', 'PieceMark': 'M202', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': -0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': -0.766667, 'EndZ': 24.0}"
00100232,beam,M232,L45x5,A36,0.823542,-0.823542,20.85,0.806389,0.806389,21.8,"{'ID': '00100218', 'Type': 'beam', 'PieceMark': 'M218', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': -0.806389, 'EndZ': 21.8}","{'ID': '00100203', 'Type': 'beam', 'PieceMark': 'M203', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': 0.766667, 'EndY': 0.766667, 'EndZ': 24.0}"
00100233,beam,M233,L45x5,A36,0.823542,0.823542,20.85,-0.806389,0.806389,21.8,"{'ID': '00100219', 'Type': 'beam', 'PieceMark': 'M219', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': 0.806389, 'EndZ': 21.8}","{'ID': '00100204', 'Type': 'beam', 'PieceMark': 'M204', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.806389, 'StartY': 0.806389, 'StartZ': 21.8, 'EndX': -0.766667, 'EndY': 0.766667, 'EndZ': 24.0}"
00100234,beam,M234,L45x5,A36,-0.823542,0.823542,20.85,-0.806389,-0.806389,21.8,"{'ID': '00100220', 'Type': 'beam', 'PieceMark': 'M220', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': 0.806389, 'EndZ': 21.8}","{'ID': '00100217', 'Type': 'beam', 'PieceMark': 'M217', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': -0.806389, 'EndZ': 21.8}"
00100243,beam,M243,L45x5,A36,-0.875,-0.875,18.0,0.863565,-0.863565,18.6333,"{'ID': '00100235', 'Type': 'beam', 'PieceMark': 'M235', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': -0.840694, 'EndZ': 19.9}","{'ID': '00100236', 'Type': 'beam', 'PieceMark': 'M236', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': -0.840694, 'EndZ': 19.9}"
00100244,beam,M244,L45x5,A36,0.875,-0.875,18.0,0.863565,0.863565,18.6333,"{'ID': '00100236', 'Type': 'beam', 'PieceMark': 'M236', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': -0.840694, 'EndZ': 19.9}","{'ID': '00100237', 'Type': 'beam', 'PieceMark': 'M237', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': 0.840694, 'EndZ': 19.9}"
00100245,beam,M245,L45x5,A36,0.875,0.875,18.0,-0.863565,0.863565,18.6333,"{'ID': '00100237', 'Type': 'beam', 'PieceMark': 'M237', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': 0.840694, 'EndZ': 19.9}","{'ID': '00100238', 'Type': 'beam', 'PieceMark': 'M238', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': 0.840694, 'EndZ': 19.9}"
00100246,beam,M246,L45x5,A36,-0.875,0.875,18.0,-0.863565,-0.863565,18.6333,"{'ID': '00100238', 'Type': 'beam', 'PieceMark': 'M238', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': 0.840694, 'EndZ': 19.9}","{'ID': '00100235', 'Type': 'beam', 'PieceMark': 'M235', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': -0.840694, 'EndZ': 19.9}"
00100247,beam,M247,L45x5,A36,0.863565,-0.863565,18.6333,-0.85213,-0.85213,19.2667,"{'ID': '00100236', 'Type': 'beam', 'PieceMark': 'M236', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': -0.840694, 'EndZ': 19.9}","{'ID': '00100235', 'Type': 'beam', 'PieceMark': 'M235', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': -0.840694, 'EndZ': 19.9}"
00100248,beam,M248,L45x5,A36,0.863565,0.863565,18.6333,0.85213,-0.85213,19.2667,"{'ID': '00100237', 'Type': 'beam', 'PieceMark': 'M237', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': 0.840694, 'EndZ': 19.9}","{'ID': '00100236', 'Type': 'beam', 'PieceMark': 'M236', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': -0.840694, 'EndZ': 19.9}"
00100249,beam,M249,L45x5,A36,-0.863565,0.863565,18.6333,0.85213,0.85213,19.2667,"{'ID': '00100238', 'Type': 'beam', 'PieceMark': 'M238', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': 0.840694, 'EndZ': 19.9}","{'ID': '00100237', 'Type': 'beam', 'PieceMark': 'M237', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': 0.840694, 'EndZ': 19.9}"
00100250,beam,M250,L45x5,A36,-0.863565,-0.863565,18.6333,-0.85213,0.85213,19.2667,"{'ID': '00100235', 'Type': 'beam', 'PieceMark': 'M235', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': -0.840694, 'EndZ': 19.9}","{'ID': '00100238', 'Type': 'beam', 'PieceMark': 'M238', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': 0.840694, 'EndZ': 19.9}"
00100251,beam,M251,L45x5,A36,-0.85213,-0.85213,19.2667,0.840694,-0.840694,19.9,"{'ID': '00100235', 'Type': 'beam', 'PieceMark': 'M235', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': -0.840694, 'EndZ': 19.9}","{'ID': '00100218', 'Type': 'beam', 'PieceMark': 'M218', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': -0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': -0.806389, 'EndZ': 21.8}"
00100252,beam,M252,L45x5,A36,0.85213,-0.85213,19.2667,0.840694,0.840694,19.9,"{'ID': '00100236', 'Type': 'beam', 'PieceMark': 'M236', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': -0.840694, 'EndZ': 19.9}","{'ID': '00100219', 'Type': 'beam', 'PieceMark': 'M219', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': 0.806389, 'EndY': 0.806389, 'EndZ': 21.8}"
00100253,beam,M253,L45x5,A36,0.85213,0.85213,19.2667,-0.840694,0.840694,19.9,"{'ID': '00100237', 'Type': 'beam', 'PieceMark': 'M237', 'Section': 'L110x10', 'Material': 'A36', 'StartX': 0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': 0.840694, 'EndY': 0.840694, 'EndZ': 19.9}","{'ID': '00100220', 'Type': 'beam', 'PieceMark': 'M220', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.840694, 'StartY': 0.840694, 'StartZ': 19.9, 'EndX': -0.806389, 'EndY': 0.806389, 'EndZ': 21.8}"
00100254,beam,M254,L45x5,A36,-0.85213,0.85213,19.2667,-0.840694,-0.840694,19.9,"{'ID': '00100238', 'Type': 'beam', 'PieceMark': 'M238', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': 0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': 0.840694, 'EndZ': 19.9}","{'ID': '00100235', 'Type': 'beam', 'PieceMark': 'M235', 'Section': 'L110x10', 'Material': 'A36', 'StartX': -0.875, 'StartY': -0.875, 'StartZ': 18.0, 'EndX': -0.840694, 'EndY': -0.840694, 'EndZ': 19.9}"
00100263,beam,M263,L60x4,A36,-0.914722,-0.914722,15.8,0.894861,-0.894861,16.9,"{'ID': '00100255', 'Type': 'beam', 'PieceMark': 'M255', 'Section': 'L130x10', 'Material': 'A36', 'StartX': -0.914722, 'StartY': -0.914722, 'StartZ': 15.8, 'EndX': -0.875, 'EndY': -0.875, 'EndZ': 18.0}","{'ID': '00100256', 'Type': 'beam', 'PieceMark': 'M256', 'Section': 'L130x10', 'Material': 'A36', 'StartX': 0.914722, 'StartY': -0.914722, 'StartZ': 15.8, 'EndX': 0.875, 'EndY': -0.875, 'EndZ': 18.0}"
00100264,beam,M264,L60x4,A36,0.914722,-0.914722,15.8,0.894861,0.894861,16.9,"{'ID': '00100256', 'Type': 'beam', 'PieceMark': 'M256', 'Section': 'L130x10', 'Material': 'A36', 'StartX': 0.914722, 'StartY': -0.914722, 'StartZ': 15.8, 'EndX': 0.875, 'EndY': -0.875, 'EndZ': 18.0}","{'ID': '00100257', 'Type': 'beam', 'PieceMark': 'M257', 'Section': 'L130x10', 'Material': 'A36', 'StartX': 0.914722, 'StartY': 0.914722, 'StartZ': 15.8, 'EndX': 0.875, 'EndY': 0.875, 'EndZ': 18.0}"
00100265,beam,M265,L60x4,A36,0.914722,0.914722,15.8,-0.894861,0.894861,16.9,"{'ID': '00100257', 'Type': 'beam', 'PieceMark': 'M257', 'Section': 'L130x10', 'Material': 'A36', 'StartX': 0.914722, 'StartY': 0.914722, 'StartZ': 15.8, 'EndX': 0.875, 'EndY': 0.875, 'EndZ': 18.0}","{'ID': '00100258', 'Type': 'beam', 'PieceMark': 'M258', 'Section': 'L130x10', 'Material': 'A36', 'StartX': -0.914722, 'StartY': 0.914722, 'StartZ': 15.8, 'EndX': -0.875, 'EndY': 0.875, 'EndZ': 18.0}"
00100266,beam,M266,L60x4,A36,-0.914722,0.914722,15.8,-0.894861,-0.894861,16.9,"{'ID': '00100258', 'Type': 'beam', 'PieceMark': 'M258', 'Section': 'L130x10', 'Material': 'A36', 'StartX': -0.914722, 'StartY': 0.914722, 'StartZ': 15.8, 'EndX': -0.875, 'EndY': 0.875, 'EndZ': 18.0}","{'ID': '00100255', 'Type': 'beam', 'PieceMark': 'M255', 'Section': 'L130x10', 'Material': 'A36', 'StartX': -0.914722, 'StartY': -0.914722, 'StartZ': 15.8, 'EndX': -0.875, 'EndY': -0.875, 'EndZ': 18.0}"
00100267,beam,M267,L60x4,A36,0.894861,-0.894861,16.9,-0.875,-0.875,18.0,"{'ID': '00100256', 'Type': 'beam', 'PieceMark': 'M256', 'Section': 'L130x10', 'Material': 'A36', 'StartX': 0.914722, 'StartY': -0.914722, 'StartZ': 15.8, 'EndX': 0.875, 'EndY': -0.875, 'EndZ': 18.0}","{'ID': '00100255', 'Type': 'beam', 'PieceMark': 'M255', 'Section': 'L130x10', 'Material': 'A36', 'StartX': -0.914722, 'StartY': -0.914722, 'StartZ': 15.8, 'EndX': -0.875, 'EndY': -0.875, 'EndZ': 18.0}"
