ID,Type,PieceMark,Section,Material,StartX,StartY,StartZ,EndX,EndY,EndZ,Holes,HoleCount
100312,beam,M312,L40x4,A36,-0.9711738924284954,-1.0211819950614265,9.903611813960149,0.0,-1.00274,10.925,"[{'MemberID': 100312, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.9079821909925954, 'HoleCenterY': -1.0199821909925952, 'HoleCenterZ': 9.9700708289131, 'NormalX': 0.0, 'NormalY': 0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100312, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.8741433374104278, 'HoleCenterY': -0.9861433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': 0.0, 'NormalY': 0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}]",2
100313,beam,M313,L40x4,A36,0.9711738924284954,-1.0211819950614265,9.903611813960149,0.0,-1.00274,10.925,"[{'MemberID': 100313, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9079821909925954, 'HoleCenterY': -1.0199821909925952, 'HoleCenterZ': 9.9700708289131, 'NormalX': 0.0, 'NormalY': -0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100313, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.8741433374104278, 'HoleCenterY': -0.9861433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': 0.0, 'NormalY': -0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}]",2
100315,beam,M315,L40x4,A36,1.0211819950614265,-0.9711738924284954,9.903611813960149,1.00274,0.0,10.925,"[{'MemberID': 100315, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0199821909925952, 'HoleCenterY': -0.9079821909925954, 'HoleCenterZ': 9.9700708289131, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100315, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.9861433374104278, 'HoleCenterY': 0.8741433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}]",2
100316,beam,M316,L40x4,A36,1.0211819950614265,0.9711738924284954,9.903611813960149,1.00274,0.0,10.925,"[{'MemberID': 100316, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0199821909925952, 'HoleCenterY': 0.9079821909925954, 'HoleCenterZ': 9.9700708289131, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100316, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.9861433374104278, 'HoleCenterY': -0.8741433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}]",2
100318,beam,M318,L40x4,A36,0.9711738924284954,1.0211819950614265,9.903611813960149,0.0,1.00274,10.925,"[{'MemberID': 100318, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9079821909925954, 'HoleCenterY': 1.0199821909925952, 'HoleCenterZ': 9.9700708289131, 'NormalX': -0.0, 'NormalY': -0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100318, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.8741433374104278, 'HoleCenterY': 0.9861433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': -0.0, 'NormalY': -0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}]",2
100319,beam,M319,L40x4,A36,-0.9711738924284954,1.0211819950614265,9.903611813960149,0.0,1.00274,10.925,"[{'MemberID': 100319, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.9079821909925954, 'HoleCenterY': 1.0199821909925952, 'HoleCenterZ': 9.9700708289131, 'NormalX': -0.0, 'NormalY': 0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100319, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.8741433374104278, 'HoleCenterY': 0.9861433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': -0.0, 'NormalY': 0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}]",2
100321,beam,M321,L40x4,A36,-1.0211819950614265,0.9711738924284954,9.903611813960149,-1.00274,0.0,10.925,"[{'MemberID': 100321, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.0199821909925952, 'HoleCenterY': 0.9079821909925954, 'HoleCenterZ': 9.9700708289131, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100321, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.9861433374104278, 'HoleCenterY': -0.8741433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}]",2
100322,beam,M322,L40x4,A36,-1.0211819950614265,-0.9711738924284954,9.903611813960149,-1.00274,0.0,10.925,"[{'MemberID': 100322, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.0199821909925952, 'HoleCenterY': -0.9079821909925954, 'HoleCenterZ': 9.9700708289131, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100322, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.9861433374104278, 'HoleCenterY': 0.8741433374104278, 'HoleCenterZ': 11.844340741623006, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}]",2
100323,beam,M323,L40x4,A36,0.0,-1.00274,10.925,-0.9842837299523124,-1.0333993895289018,11.947344940817327,"[{'MemberID': 100323, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9077047452900602, 'HoleCenterY': -1.01970474529006, 'HoleCenterZ': 9.985438020103835, 'NormalX': 0.0, 'NormalY': -0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100323, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.8743977574250188, 'HoleCenterY': -0.9863977574250188, 'HoleCenterZ': 11.830248899611243, 'NormalX': 0.0, 'NormalY': -0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}]",2
100324,beam,M324,L40x4,A36,0.0,-1.00274,10.925,0.9823822700476876,-1.0333993895289018,11.947344940817327,"[{'MemberID': 100324, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.907738032211468, 'HoleCenterY': -1.0197380322114675, 'HoleCenterZ': 9.983594320667336, 'NormalX': 0.0, 'NormalY': 0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100324, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.8743668537953841, 'HoleCenterY': -0.986366853795384, 'HoleCenterZ': 11.831960593037175, 'NormalX': 0.0, 'NormalY': 0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}]",2
100325,beam,M325,L40x4,A36,1.00274,0.0,10.925,0.9823822700476876,-1.0333993895289018,11.947344940817327,"[{'MemberID': 100325, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0189411222033449, 'HoleCenterY': 0.9069411222033448, 'HoleCenterZ': 10.02773365439906, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100325, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.9871104273693236, 'HoleCenterY': -0.8751104273693237, 'HoleCenterZ': 11.790775463223694, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}]",2
100326,beam,M326,L40x4,A36,1.00274,0.0,10.925,0.9823822700476876,0.9332666104710984,11.947344940817327,"[{'MemberID': 100326, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0207142806888947, 'HoleCenterY': -0.9087142806888948, 'HoleCenterZ': 9.929521769298916, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100304, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100326, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.9854658653459116, 'HoleCenterY': 0.8734658653459115, 'HoleCenterZ': 11.88186463421414, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}]",2
100327,beam,M327,L40x4,A36,0.0,1.00274,10.925,0.9823822700476876,0.9332666104710984,11.947344940817327,"[{'MemberID': 100327, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.9077651486466448, 'HoleCenterY': 1.0197651486466448, 'HoleCenterZ': 9.98209239275868, 'NormalX': -0.0, 'NormalY': 0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100327, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.8743414682052957, 'HoleCenterY': 0.9863414682052956, 'HoleCenterZ': 11.833366652719542, 'NormalX': -0.0, 'NormalY': 0.9998370588178211, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}]",2
100328,beam,M328,L40x4,A36,0.0,1.00274,10.925,-0.9842837299523124,0.9332666104710984,11.947344940817327,"[{'MemberID': 100328, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.907731821212088, 'HoleCenterY': 1.0197318212120878, 'HoleCenterZ': 9.98393833614166, 'NormalX': -0.0, 'NormalY': -0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100305, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100328, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.8743724071334062, 'HoleCenterY': 0.9863724071334062, 'HoleCenterZ': 11.831653004177982, 'NormalX': -0.0, 'NormalY': -0.9998370588178211, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}]",2
100329,beam,M329,L40x4,A36,-1.00274,0.0,10.925,-0.9842837299523124,0.9332666104710984,11.947344940817327,"[{'MemberID': 100329, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.0207137439218177, 'HoleCenterY': -0.9087137439218174, 'HoleCenterZ': 9.929551499809168, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100329, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.9854663662540696, 'HoleCenterY': 0.8734663662540695, 'HoleCenterZ': 11.88183688986142, 'NormalX': -0.9998370588178211, 'NormalY': 0.0, 'NormalZ': 0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}]",2
100330,beam,M330,L40x4,A36,-1.00274,0.0,10.925,-0.9842837299523124,-1.0333993895289018,11.947344940817327,"[{'MemberID': 100330, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.0189406262630782, 'HoleCenterY': 0.9069406262630784, 'HoleCenterZ': 10.0277611235897, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100306, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100330, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.987110892762156, 'HoleCenterY': -0.8751108927621563, 'HoleCenterZ': 11.79074968599748, 'NormalX': 0.9998370588178211, 'NormalY': 0.0, 'NormalZ': -0.0180514767963401, 'ConnectedLegID': 100303, 'Radius': 0.006, 'Depth': 0.05}]",2
100336,beam,M336,L40x4,A36,-1.0073836325180945,-1.0573922374151452,7.898075489465637,0.0,-1.04021,8.85,"[{'MemberID': 100336, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.9443159987557318, 'HoleCenterY': -1.0563159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': 0.0, 'NormalY': 0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100336, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.912634522897209, 'HoleCenterY': -1.0246345228972091, 'HoleCenterZ': 9.712391420813663, 'NormalX': 0.0, 'NormalY': 0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}]",2
100337,beam,M337,L40x4,A36,1.0073836325180945,-1.0573922374151452,7.898075489465637,0.0,-1.04021,8.85,"[{'MemberID': 100337, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9443159987557318, 'HoleCenterY': -1.0563159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': 0.0, 'NormalY': -0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100337, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.912634522897209, 'HoleCenterY': -1.0246345228972091, 'HoleCenterZ': 9.712391420813663, 'NormalX': 0.0, 'NormalY': -0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}]",2
100339,beam,M339,L40x4,A36,1.0573922374151452,-1.0073836325180945,7.898075489465637,1.04021,0.0,8.85,"[{'MemberID': 100339, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0563159987557318, 'HoleCenterY': -0.9443159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100339, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 1.0246345228972091, 'HoleCenterY': 0.912634522897209, 'HoleCenterZ': 9.712391420813663, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}]",2
100340,beam,M340,L40x4,A36,1.0573922374151452,1.0073836325180945,7.898075489465637,1.04021,0.0,8.85,"[{'MemberID': 100340, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0563159987557318, 'HoleCenterY': 0.9443159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': 0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100340, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 1.0246345228972091, 'HoleCenterY': -0.912634522897209, 'HoleCenterZ': 9.712391420813663, 'NormalX': 0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}]",2
100342,beam,M342,L40x4,A36,1.0073836325180945,1.0573922374151452,7.898075489465637,0.0,1.04021,8.85,"[{'MemberID': 100342, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9443159987557318, 'HoleCenterY': 1.0563159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': -0.0, 'NormalY': -0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100342, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.912634522897209, 'HoleCenterY': 1.0246345228972091, 'HoleCenterZ': 9.712391420813663, 'NormalX': -0.0, 'NormalY': -0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}]",2
100343,beam,M343,L40x4,A36,-1.0073836325180945,1.0573922374151452,7.898075489465637,0.0,1.04021,8.85,"[{'MemberID': 100343, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.9443159987557318, 'HoleCenterY': 1.0563159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': -0.0, 'NormalY': 0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100343, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.912634522897209, 'HoleCenterY': 1.0246345228972091, 'HoleCenterZ': 9.712391420813663, 'NormalX': -0.0, 'NormalY': 0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}]",2
100345,beam,M345,L40x4,A36,-1.0573922374151452,1.0073836325180945,7.898075489465637,-1.04021,0.0,8.85,"[{'MemberID': 100345, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.0563159987557318, 'HoleCenterY': 0.9443159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': 0.9998370483260276, 'NormalY': 0.0, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100345, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -1.0246345228972091, 'HoleCenterY': -0.912634522897209, 'HoleCenterZ': 9.712391420813663, 'NormalX': 0.9998370483260276, 'NormalY': 0.0, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}]",2
100346,beam,M346,L40x4,A36,-1.0573922374151452,-1.0073836325180945,7.898075489465637,-1.04021,0.0,8.85,"[{'MemberID': 100346, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.0563159987557318, 'HoleCenterY': -0.9443159987557318, 'HoleCenterZ': 7.957671074177129, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100346, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -1.0246345228972091, 'HoleCenterY': 0.912634522897209, 'HoleCenterZ': 9.712391420813663, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}]",2
100347,beam,M347,L40x4,A36,0.0,-1.04021,8.85,-1.0230022471674092,-1.072116708442247,9.802784090448238,"[{'MemberID': 100347, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9440269348454202, 'HoleCenterY': -1.0560269348454203, 'HoleCenterZ': 7.973681260292418, 'NormalX': 0.0, 'NormalY': -0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100347, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.9129021786546389, 'HoleCenterY': -1.0249021786546388, 'HoleCenterZ': 9.697566953495484, 'NormalX': 0.0, 'NormalY': -0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}]",2
100348,beam,M348,L40x4,A36,0.0,-1.04021,8.85,1.0212977528325906,-1.072116708442247,9.802784090448238,"[{'MemberID': 100348, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.944053663531934, 'HoleCenterY': -1.0560536635319338, 'HoleCenterZ': 7.972200856719249, 'NormalX': 0.0, 'NormalY': 0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100348, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.9128771725830924, 'HoleCenterY': -1.0248771725830923, 'HoleCenterZ': 9.69895194776556, 'NormalX': 0.0, 'NormalY': 0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}]",2
100349,beam,M349,L40x4,A36,1.04021,0.0,8.85,1.0212977528325906,-1.072116708442247,9.802784090448238,"[{'MemberID': 100349, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0553417254369828, 'HoleCenterY': 0.9433417254369828, 'HoleCenterZ': 8.01163248756672, 'NormalX': 0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100349, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 1.0255463668401827, 'HoleCenterY': -0.9135463668401828, 'HoleCenterZ': 9.661887740781893, 'NormalX': 0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}]",2
100350,beam,M350,L40x4,A36,1.04021,0.0,8.85,1.0212977528325906,0.9721832915577528,9.802784090448238,"[{'MemberID': 100350, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 1.0569256903847508, 'HoleCenterY': -0.9449256903847508, 'HoleCenterZ': 7.923902498767605, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100332, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100350, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 1.0240657731505816, 'HoleCenterY': 0.9120657731505816, 'HoleCenterZ': 9.743892376040888, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}]",2
100351,beam,M351,L40x4,A36,0.0,1.04021,8.85,1.0212977528325906,0.9721832915577528,9.802784090448238,"[{'MemberID': 100351, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.9440814559677688, 'HoleCenterY': 1.056081455967769, 'HoleCenterZ': 7.97066153598621, 'NormalX': -0.0, 'NormalY': 0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100351, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.9128509879050272, 'HoleCenterY': 1.0248509879050272, 'HoleCenterZ': 9.700402220712965, 'NormalX': -0.0, 'NormalY': 0.9998370483260276, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}]",2
100352,beam,M352,L40x4,A36,0.0,1.04021,8.85,-1.0230022471674092,0.9721832915577528,9.802784090448238,"[{'MemberID': 100352, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.9440546887290916, 'HoleCenterY': 1.0560546887290916, 'HoleCenterZ': 7.972144074821833, 'NormalX': -0.0, 'NormalY': -0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100333, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100352, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.9128760280673484, 'HoleCenterY': 1.0248760280673483, 'HoleCenterZ': 9.699015338280336, 'NormalX': -0.0, 'NormalY': -0.9998370483260276, 'NormalZ': -0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}]",2
100353,beam,M353,L40x4,A36,-1.04021,0.0,8.85,-1.0230022471674092,0.9721832915577528,9.802784090448238,"[{'MemberID': 100353, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -1.056925195504937, 'HoleCenterY': -0.9449251955049368, 'HoleCenterZ': 7.923929908339127, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100331, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100353, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -1.024066238052078, 'HoleCenterY': 0.912066238052078, 'HoleCenterZ': 9.743866626858036, 'NormalX': -0.9998370483260276, 'NormalY': 0.0, 'NormalZ': 0.0180520579075264, 'ConnectedLegID': 100334, 'Radius': 0.006, 'Depth': 0.05}]",2
